,title,description,originallink,link
272,"<b>아이유</b>×제이홉, 듀엣 무대.. 역대급 &lt;팔레트&gt; 탄생!",<b>아이유</b>와 제이홉의 역대급 만남이 성사됐다. 그룹 방탄소년단(BTS) 제이홉이 자신의 솔로 첫 정규 앨범 &apos;잭 인 더 박스(Jack In The Box)&apos; 프로모션 일환으로 <b>아이유</b>의 유튜브채널 &apos;이지금 [IU Official]&apos;의 토크 코너 〈<b>아이유</b>의... ,http://www.harpersbazaar.co.kr/article/68447,http://www.harpersbazaar.co.kr/article/68447
273,<b>아이유</b>가 폭풍 먹방한 문경 약돌돼지부터 대통령 맛집 석쇠구이까지! 문경 로...,"최근 tvN 〈바퀴 달린 집〉에서 성동일의 단골 가게로 소개된 데 이어, 당시 함께 출연한 <b>아이유</b>의 먹방 장면이 화제가 되면서 많은 이들의 관심을 모은 곳이랍니다. 주소 경북 문경시 문경읍 문희로 4 블로그 문경시 공식... ",http://www.elle.co.kr/article/68565,http://www.elle.co.kr/article/68565
274,"<b>아이유</b>, 팬들과 함께 희망브리지에 수해 성금 1억원 기부",가수 겸 배우 <b>아이유</b>(이지은)도 최근 집중호우로 발생한 피해 극복 힘을 더했다. 희망브리지 전국재해구호협회는 <b>아이유</b>가 팬덤 ‘유애나’와 함께 ‘<b>아이유</b>애나’로 수재 의연금 1억원을 기부했다고 12일 밝혔다.... ,http://www.fnnews.com/news/202208121330026047,https://n.news.naver.com/mnews/article/014/0004882436?sid=103
275,"<b>아이유</b> 측, 콘서트 부정 티켓 적발…팬클럽 영구 제명·팬카페 강제탈퇴",3년 만에 단독 콘서트를 갖는 가수 <b>아이유</b>의 소속사 측에서 부정 예매 티켓에 대해 강력 대응에 나섰다.... 이어 &quot;예매 페이지에 비정상적 접근을 지속적으로 시도한 정황이 확인된 4명에 &apos;<b>아이유</b> 공식 팬클럽 영구 제명 및... ,http://www.joseilbo.com/news/news_read.php?uid=463283&class=40,https://n.news.naver.com/mnews/article/123/0002283132?sid=106
276,<b>아이유</b>가 또…집중호우 피해 이재민 위해 1억 기부 [공식입장],가수 겸 배우 <b>아이유</b>가 수해 피해를 입은 이재민들을 위해 1억 원을 쾌척했다. 희망브리지 전국재해구호협회 측은 12일 엑스포츠뉴스에 &quot;<b>아이유</b>가 수해 피해 지역의 복구를 위해 1억 원을 기부했다&quot;고 밝혔다. 이어... ,https://www.xportsnews.com/article/1617228,https://n.news.naver.com/mnews/article/311/0001488091?sid=106
277,"<b>아이유</b>·수지, 폭우 피해 이재민 위해 각각 1억 원 기부","<b>아이유</b>·수지, 폭우 피해 이재민 위해 각각 1억 원 기부 가수 겸 배우 <b>아이유</b>, 수지가 집중호우 피해 복구를 위한 기부에 앞장섰다. 12일 희망브리지 전국재해구호협회에 따르면 <b>아이유</b>와 수지는 집중호우 피해로 삶의... ",https://www.viva100.com/main/view.php?key=20220812010003268,https://www.viva100.com/main/view.php?key=20220812010003268
278,요즘 핫한 토크쇼 #지코 #<b>아이유</b> #이영지,"<b>아이유</b> | <b>아이유</b>의 팔레트 배우 공유, 영화 〈브로커〉의 주연 배우들, 세븐틴, BTS 제이홉 등 어마어마한 섭외력을 자랑하는 <b>아이유</b>의 고품격 음악 웹예능. 2020년 <b>아이유</b>가 ‘집콕시그널’이라는 타이틀로 진행했던... ",http://www.harpersbazaar.co.kr/article/68633,http://www.harpersbazaar.co.kr/article/68633
279,"[써클차트 통합순위] 블랙핑크, 32주차 써클차트에 22회 랭크…차트점유율 1....","지난 주 국내 아티스트들의 써클차트 진입횟수 및 차트점유율을 살펴보면 1위 임영웅 68회(4.4%), 2위 방탄소년단 54회(3.5%), 3위 김호중 44회(2.8%), 4위 세븐틴 38회(2.5%), 5위 <b>아이유</b> 32회(2.1%), 6위... ",http://www.topstarnews.net/news/articleView.html?idxno=14719767,http://www.topstarnews.net/news/articleView.html?idxno=14719767
280,"[써클차트 통합순위] 뉴진스, 32주차 써클차트에 23회 랭크…차트점유율 1.5%...","지난 주 국내 아티스트들의 써클차트 진입횟수 및 차트점유율을 살펴보면 1위 임영웅 68회(4.4%), 2위 방탄소년단 54회(3.5%), 3위 김호중 44회(2.8%), 4위 세븐틴 38회(2.5%), 5위 <b>아이유</b> 32회(2.1%), 6위... ",http://www.topstarnews.net/news/articleView.html?idxno=14719758,http://www.topstarnews.net/news/articleView.html?idxno=14719758
281,"[써클차트 통합순위] 에스파, 32주차 써클차트에 27회 랭크…차트점유율 1.7%...","지난 주 국내 아티스트들의 써클차트 진입횟수 및 차트점유율을 살펴보면 1위 임영웅 68회(4.4%), 2위 방탄소년단 54회(3.5%), 3위 김호중 44회(2.8%), 4위 세븐틴 38회(2.5%), 5위 <b>아이유</b> 32회(2.1... ",http://www.topstarnews.net/news/articleView.html?idxno=14719755,http://www.topstarnews.net/news/articleView.html?idxno=14719755
282,"푸마, 우상혁 공식 스폰서십 체결-블랙야크 마카롱 플리스 <b>아이유</b> 카이 등 [K...","블랙야크, 마카롱 플리스 얼리버드 프로모션 진행, <b>아이유</b> 카이 함께 블랙야크가 22FW 플리스 신제품에... 특히 전속 모델인 <b>아이유</b>와 카이가 화보에서 착용한 마카롱 플리스 자켓 2종은 프로모션 기간에구매 할... ",http://www.kdfnews.com/news/articleView.html?idxno=95540,http://www.kdfnews.com/news/articleView.html?idxno=95540
283,"&apos;기부왕&apos; <b>아이유</b>, 침수로 피해 입은 이재민들 돕겠다며 1억원 쾌척",= 가수 <b>아이유</b>가 수해 피해를 입은 사람들에게 따뜻한 손길을 건넸다.12일 뉴스1은 <b>아이유</b>가 수해 피해 지역의 복구를 위해 희망브리지 전국재해구호협회에 1억 원을 기부했다고 보도했다.최근 엄청난 폭우로 일부 주택과... ,https://www.insight.co.kr/news/407664,https://www.insight.co.kr/news/407664
284,"<b>아이유</b>, 폭우 피해복구 위해 1억 쾌척..1년8개월간 20억 이상 기부",가수 겸 배우 <b>아이유</b>(본명 이지은)가 집중호우 피해 복구를 위해 1억 원을 기부했다. <b>아이유</b> 소속사 이담엔터테인먼트 측은 8월 12일 뉴스엔에 &quot;<b>아이유</b>가 희망브리지 전국재해구호협회 측에 1억 원의 성금을 전달했다... ,https://www.newsen.com/news_view.php?uid=202208121200460410,https://n.news.naver.com/mnews/article/609/0000614702?sid=106
285,"<b>아이유</b>, 부정 티켓 적발 &quot;팬클럽 영구 제명·팬카페 퇴출&quot;","가수 <b>아이유</b>의 단독 콘서트가 3년 만에 개최로 관심이 쏟아지고 있는 가운데 소속사가 불법 티켓에 대해... 4명에 &apos;<b>아이유</b> 공식 팬클럽 영구 제명 및 공식 팬카페 강제탈퇴&apos;, &apos;멜론티켓 ID 영구 이용 제한&apos;을 적용했다&quot;며... ",http://www.celuvmedia.com/article.php?aid=1660274985432545007,http://www.celuvmedia.com/article.php?aid=1660274985432545007
286,[단독] 역시 <b>아이유</b>…수해 재난지역 피해 복구 지원 위해 1억원 기부,"가수 <b>아이유</b>가 수해 피해를 입은 이들에게 온정의 손길을 보냈다. 12일 뉴스1 취재 결과, <b>아이유</b>는 수해 피해 지역의 복구를 위해 1억원을 희망브리지 전국재해구호협회에 기부했다. 최근 전국적으로 기록적인 폭우가... ",https://www.news1.kr/articles/4771454,https://n.news.naver.com/mnews/article/421/0006274769?sid=106
287,"<b>아이유</b>, 콘서트 부정 티켓 적발…“팬클럽 영구 제명·팬카페 강제탈퇴”",가수 <b>아이유</b>가 부정 예매 티켓에 대해 강력 대응했다. 소속사 EDAM엔터테인먼트는 지난 11일 공식 팬카페를... 소속사는 공지를 통해 “예매 페이지에 비정상적 접근을 지속적으로 시도한 정황이 확인된 4명에 ‘<b>아이유</b>... ,https://isplus.com/2022/08/12/enter/entertainment/20220812111858153.html,https://n.news.naver.com/mnews/article/241/0003224882?sid=106
288,"&apos;국가가 부른다&apos; 박창근→이솔로몬, 첫 하계 워크숍…시청률 5%","감정이 북받친 김동현은 눈물을 보였다. 이어 박장현과 이병찬은 <b>아이유</b>의 &apos;밤편지&apos;로 위로를 전했고, 이솔로몬과 조연호는 적재의 &apos;별 보러 가자&apos;를 열창하며 첫 워크숍을 마무리했다.",https://www.sedaily.com/NewsView/269RP2J1LE,https://n.news.naver.com/mnews/article/011/0004087017?sid=106
289,<b>아이유</b> 콘서트 티켓팅 후기... 희비가 엇갈린 티켓팅,"<b>아이유</b> 콘서트 티켓팅 후기... 희비가 엇갈린 티켓팅 사진=<b>아이유</b> 인스타그램 <b>아이유</b> 콘서트 티켓팅이 치열했던 가운데, 희비가 엇갈리는 티켓팅 후기들이 나오고 있다. 지난 11일 <b>아이유</b> 콘서트 &apos;2022 IU CONCERT The... ",http://www.ggilbo.com/news/articleView.html?idxno=928402,http://www.ggilbo.com/news/articleView.html?idxno=928402
290,"<b>아이유</b> 측 &quot;부정 티켓, 앞으로도 엄격 대처할 것&quot;",“부정 티켓은 앞으로도 엄격히 대처할 것입니다.” 가수 <b>아이유</b> 소속사 EDAM엔터테인먼트가 콘서트 부정... 구매자가 <b>아이유</b> 팬클럽 회원일 경우 즉시 명단에서 제외하고 향후 <b>아이유</b> 공연 및 유로 팬클럽 회원 운영 시... ,http://starin.edaily.co.kr/news/newspath.asp?newsid=01193926632426664,https://n.news.naver.com/mnews/article/018/0005290250?sid=106
291,"<b>아이유</b> 소속사, 콘서트 부정 티켓팅한 팬들 박제+영구제명",= 가수 <b>아이유</b> 측이 콘서트 &apos;The Golden Hour: 오렌지 태양 아래&apos;의 티켓 부정 거래에 대해 강경하게 대응했다.지난 11일 소속사 이담엔터테인먼트는 <b>아이유</b> 공식 팬카페에 &apos;공연 부정 티켓 취소 안내&apos;라는 제목의 공지를... ,https://www.insight.co.kr/news/407610,https://www.insight.co.kr/news/407610
292,"‘국가부’ 최고 시청률 6.2%까지, 25주 연속 시청률 1위","이에 박장현과 이병찬은 <b>아이유</b> ‘밤편지’로 위로를 전했고, 이솔로몬과 조연호는 적재 ‘별 보러 가자’를 열창하며 첫 워크숍을 훈훈하게 마무리했다. (사진=TV CHOSUN ‘국가가 부른다’ 방송 화면 캡처)",https://www.newsen.com/news_view.php?uid=202208121021551910,https://n.news.naver.com/mnews/article/609/0000614584?sid=106
293,"블랙야크, &apos;마카롱 플리스 얼리버드 프로모션&apos; 진행",전속 모델인 <b>아이유</b>와 카이가 화보에서 착용한 마카롱 플리스 자켓 2종은 프로모션 기간에구매 할 경우 30% 할인해 준다. <b>아이유</b>가 입은 &apos;B마카롱2후드자켓&apos;과 카이가 입은 &apos;B마카롱에센셜2후드자켓&apos;은 일상과 아웃도어... ,http://news.mt.co.kr/mtview.php?no=2022081209530840771,https://n.news.naver.com/mnews/article/008/0004782396?sid=101
294,<b>아이유</b> 콘서트 부정티켓 적발...팬클럽 영구 제명·팬카페 강제탈퇴 등 강력 ...,사진=EDAM엔터테인먼트 <b>아이유</b>의 소속사가 <b>아이유</b> 콘서트 부정 예매 티켓팅에 대해 강력한 조치를 취했다. <b>아이유</b> 소속사 EDAM엔터테인먼트는 지난 11일 공식 팬카페와 SNS에 &apos;공연 부정 티켓 취소 안내&apos; 공지를 게재했다.... ,http://www.newsinside.kr/news/articleView.html?idxno=1140190,http://www.newsinside.kr/news/articleView.html?idxno=1140190
295,&apos;미스터리 듀엣&apos; 홍경민 &quot;<b>아이유</b>와 듀엣하고파&quot;,"&apos;미스터리 듀엣&apos; 홍경민 씨가 가수 <b>아이유</b> 씨와 듀엣을 하고 싶다는 사심 가득한 바람을 내비쳤다. MBN 음악... 이어 홍경민 씨는 &quot;꼭 해보고 싶은 사람&quot;으로 <b>아이유</b> 씨를 언급하더니, &quot;무조건 해야지!&quot;라고 사심을 폭발시켜... ",https://star.ytn.co.kr/_sn/0117_202208121002018842,https://n.news.naver.com/mnews/article/052/0001775933?sid=106
296,MSTECH Luxury MST-GTX High-End,"우선 첫 곡으로 <b>아이유</b>의 &apos;가을 아침&apos;을 들어본다. 후면 세팅은 보컬인 만큼 팝으로 설정해두었는데, 초반의... <b>아이유</b> 특유의 음색을 정말 매력 있게 들을 수 있는데, 기본적인 음의 밸런스가 굉장히 좋은 세팅값을... ",http://www.audioht.co.kr/news/articleView.html?idxno=17776,http://www.audioht.co.kr/news/articleView.html?idxno=17776
297,"블랙야크, &apos;<b>아이유</b> 플리스&apos; 신제품 선판매","특히, 전속 모델인 <b>아이유</b>와 카이가 화보에서 착용한 마카롱 플리스 자켓 2종은 프로모션 기간에구매 할 경우 30% 할인해 준다. <b>아이유</b>가 입은 ‘B마카롱2후드자켓’과 카이가 입은 ‘B마카롱에센셜2후드자켓’은 일상... ",http://www.edaily.co.kr/news/newspath.asp?newsid=01938486632426664,https://n.news.naver.com/mnews/article/018/0005290217?sid=101
298,"주니(JUNNY), 데뷔 4년만 첫 정규앨범..20대 생각 담은 유니크 싱어송라이터","<b>아이유</b>, 엑소 카이, 백현, 수호, NCT U, NCT DREAM 등과 협업한 히트 프로듀서를 넘어 색깔 있는 싱어송라이터로 거듭난 주니가 계속해서 어떤 활발한 음악 행보를 이어갈지 관심이 모아진다. 주니는 이날 오후... ",http://www.osen.co.kr/article/G1111917748,https://n.news.naver.com/mnews/article/109/0004677042?sid=106
299,"주니, 12일 첫 정규앨범 &apos;blanc&apos; 발매","<b>아이유</b>, 엑소 카이, 백현, 수호, NCT U, NCT DREAM 등과 협업한 히트 프로듀서를 넘어 색깔 있는 싱어송라이터로 거듭난 주니가 계속해서 어떤 활발한 음악 행보를 이어갈지 관심이 모아진다. 주니는 이날 오후 6시... ",http://enter.etoday.co.kr/view/news_view.php?varAtcId=229032,http://enter.etoday.co.kr/view/news_view.php?varAtcId=229032
300,홍경민 “<b>아이유</b>와 꼭 듀엣 해보고싶어”(미스터리듀엣),홍경민이 <b>아이유</b>와 듀엣을 하고 싶다고 밝혔다. 8월 15일 방송되는 MBN 음악 예능 프로그램 ‘미스터리 듀엣’... 이어 홍경민은 “꼭 해보고 싶은 사람”으로 <b>아이유</b>를 언급하더니 “무조건 해야지!”라고 사심을... ,https://www.newsen.com/news_view.php?uid=202208120937491910,https://n.news.naver.com/mnews/article/609/0000614551?sid=106
301,"[Y이슈] <b>아이유</b> 콘서트, 역대급 관심 속 예매 오픈...암표 뿌리 뽑는다","가수 <b>아이유</b> 씨의 단독 콘서트가 역대급 관심 속에서 11일 예매 오픈했다. 예매 사이트에는 수십만 명이 한꺼번에 몰려들었고, 소속사는 불법 행위 근절에 나섰다. 오는 9월 잠실 주경기장에서 개최되는 <b>아이유</b> 씨의... ",https://star.ytn.co.kr/_sn/0117_202208120938250088,https://n.news.naver.com/mnews/article/052/0001775926?sid=106
302,"&quot;<b>아이유</b>와 카이가 입은 플리스 선판매&quot;...블랙야크, 얼리버드 프로모션",특히 전속 모델인 <b>아이유</b>와 카이가 화보에서 착용한 마카롱 플리스 자켓 2종은 프로모션 기간에 구매 할 경우 30% 할인해 준다. <b>아이유</b>가 입은 &apos;B마카롱2후드재킷&apos;과 카이가 입은 &apos;B마카롱에센셜2후드재킷&apos;은 일상... ,http://www.fnnews.com/news/202208120908010747,https://n.news.naver.com/mnews/article/014/0004882261?sid=101
